feature0,feature1,feature2,feature3,feature4,age,feature5,cv_data,asv,cvv,Amount,CardNo,Label,location,card_type,bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,10890.0,16893.0,False,Bindura,Debit,FBC Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,102.0,16893.0,False,Harare,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3638.0,16893.0,False,Nyanga,Debit,NMB Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3638.0,16893.0,False,Harare,Debit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3615.0,16893.0,False,Bulawayo,Debit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,8499.0,16893.0,False,Bindura,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,2817.0,16893.0,False,Bulawayo,Debit,NMB Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,2841.0,16893.0,False,Hwange,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,2841.0,16893.0,False,Harare,Credit,NMB Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,1650.0,16893.0,False,Hwange,Credit,Steward Bank
435.0,388.0,320.0,55.0,111.0,28.0,98.0,17.0,10.0,4.0,707.0,16893.0,False,Harare,Credit,Steward Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,1650.0,16893.0,False,Harare,Debit,FBC Bank
435.0,327.0,321.0,41.0,123.0,36.0,4.0,17.0,4.0,3.0,68.0,16893.0,False,Kadoma,Credit,Standard Bank
435.0,329.0,323.0,4.0,110.0,15.0,4.0,16.0,13.0,1.0,879.0,16893.0,False,Harare,Debit,Steward Bank
435.0,324.0,321.0,50.0,126.0,47.0,4.0,17.0,4.0,4.0,31.0,16893.0,False,Kadoma,Debit,Cabs Bank
435.0,368.0,319.0,3.0,97.0,27.0,12.0,17.0,4.0,1.0,239.0,16893.0,False,Kwekwe,Debit,Cabs Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,4000.0,16893.0,False,Kadoma,Credit,CBZ Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,209.0,16893.0,False,Bulawayo,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,8975.0,16893.0,False,Harare,Credit,Banc ABC
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,1576.0,16893.0,False,Nyanga,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,2992.0,16893.0,False,Harare,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,2992.0,16893.0,False,Harare,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,2992.0,16893.0,False,Kadoma,Debit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,9196.0,16893.0,False,Kadoma,Debit,AgriBank
437.0,748.0,357.0,173.0,16.0,16.0,105.0,16.0,6.0,1.0,764.0,16893.0,False,Kadoma,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3066.0,16893.0,False,Harare,Credit,First Capital Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3066.0,16893.0,False,Hwange,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3066.0,16893.0,False,Hwange,Credit,First Capital Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,9271.0,16893.0,False,Hwange,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3091.0,16893.0,False,Kadoma,Credit,CBZ Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3091.0,16893.0,False,Harare,Debit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3091.0,16893.0,False,Hwange,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,9227.0,16893.0,False,Bulawayo,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3076.0,16893.0,False,Harare,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3076.0,16893.0,False,Nyanga,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3076.0,16893.0,False,Nyanga,Credit,Banc ABC
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,1000.0,16893.0,False,Bindura,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,12002.0,16893.0,False,Kadoma,Credit,Banc ABC
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,224.0,16893.0,False,Kadoma,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4001.0,16893.0,False,Kadoma,Credit,NMB Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4001.0,16893.0,False,Harare,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4001.0,16893.0,False,Harare,Debit,Standard Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,9111.0,16893.0,False,Kadoma,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,112.0,16893.0,False,Bindura,Debit,AgriBank
435.0,353.0,317.0,40.0,85.0,78.0,12.0,17.0,3.0,1.0,606.0,16893.0,False,Bindura,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3037.0,16893.0,False,Harare,Debit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3037.0,16893.0,False,Kadoma,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3037.0,16893.0,False,Bulawayo,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,57.0,16893.0,False,Kadoma,Debit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,2836.0,16893.0,False,Hwange,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,2836.0,16893.0,False,Bulawayo,Credit,Banc ABC
435.0,363.0,324.0,58.0,96.0,85.0,5.0,16.0,6.0,3.0,463.0,16893.0,False,Bindura,Credit,Cabs Bank
435.0,363.0,324.0,58.0,96.0,85.0,5.0,16.0,6.0,3.0,500.0,16893.0,False,Bulawayo,Debit,FBC Bank
435.0,363.0,324.0,58.0,96.0,86.0,5.0,16.0,8.0,8.0,500.0,16893.0,False,Harare,Credit,Cabs Bank
435.0,329.0,323.0,4.0,110.0,15.0,4.0,16.0,13.0,1.0,879.0,16893.0,False,Bindura,Credit,NMB Bank
435.0,329.0,321.0,35.0,121.0,28.0,4.0,17.0,7.0,7.0,16.0,16893.0,False,Harare,Credit,FBC Bank
435.0,322.0,320.0,56.0,127.0,55.0,4.0,17.0,4.0,4.0,284.0,16893.0,False,Harare,Credit,AgriBank
435.0,363.0,324.0,58.0,96.0,85.0,5.0,16.0,6.0,3.0,121.0,16893.0,False,Kadoma,Credit,NMB Bank
435.0,363.0,324.0,58.0,96.0,85.0,5.0,16.0,6.0,3.0,300.0,16893.0,False,Kadoma,Credit,AgriBank
435.0,324.0,321.0,50.0,126.0,47.0,4.0,17.0,4.0,4.0,30.0,16893.0,False,Harare,Credit,Banc ABC
435.0,363.0,324.0,58.0,96.0,86.0,5.0,16.0,8.0,8.0,300.0,16893.0,False,Kadoma,Credit,CBZ Bank
435.0,363.0,318.0,12.0,93.0,44.0,12.0,17.0,6.0,2.0,319.0,16893.0,False,Harare,Credit,FBC Bank
435.0,430.0,308.0,27.0,671.0,185.0,34.0,18.0,1.0,6.0,172.0,16893.0,False,Kadoma,Debit,NMB Bank
435.0,368.0,319.0,3.0,97.0,27.0,12.0,17.0,4.0,1.0,169.0,16893.0,False,Harare,Credit,Cabs Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,500.0,16893.0,False,Bindura,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,6090.0,16893.0,False,Harare,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3045.0,16893.0,False,Harare,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3045.0,16893.0,False,Harare,Debit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,6172.0,16893.0,False,Kadoma,Debit,Cabs Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,293.0,16893.0,False,Bindura,Credit,AgriBank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,100.0,16893.0,False,Bulawayo,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3086.0,16893.0,False,Marondera,Credit,Banc ABC
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3086.0,16893.0,False,Bulawayo,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,6217.0,16893.0,False,Kwekwe,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3109.0,16893.0,False,Harare,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,3109.0,16893.0,False,Hwange,Debit,Standard Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,14352.0,16893.0,False,Bulawayo,Debit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,19632.0,16893.0,False,Kadoma,Debit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4908.0,16893.0,False,Harare,Debit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4908.0,16893.0,False,Nyanga,Debit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4908.0,16893.0,False,Nyanga,Credit,NMB Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4908.0,16893.0,False,Bulawayo,Debit,Cabs Bank
435.0,396.0,321.0,81.0,119.0,70.0,14.0,17.0,5.0,1.0,260.0,16893.0,False,Bindura,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,14682.0,16893.0,False,Kadoma,Debit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4894.0,16893.0,False,Harare,Debit,Banc ABC
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4894.0,16893.0,False,Kadoma,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4894.0,16893.0,False,Harare,Debit,Cabs Bank
435.0,363.0,318.0,12.0,93.0,44.0,12.0,17.0,6.0,2.0,176.0,16893.0,False,Bulawayo,Credit,Banc ABC
435.0,435.0,308.0,14.0,675.0,169.0,34.0,17.0,1.0,6.0,68.0,16893.0,False,Bulawayo,Credit,Cabs Bank
435.0,339.0,314.0,89.0,108.0,24.0,15.0,16.0,14.0,2.0,19.0,16893.0,False,Hwange,Credit,AgriBank
435.0,329.0,323.0,4.0,110.0,15.0,4.0,16.0,13.0,1.0,879.0,16893.0,False,Harare,Debit,AgriBank
435.0,324.0,321.0,50.0,126.0,47.0,4.0,17.0,4.0,4.0,30.0,16893.0,False,Bulawayo,Debit,First Capital Bank
435.0,390.0,320.0,63.0,113.0,48.0,13.0,17.0,5.0,1.0,235.0,16893.0,False,Marondera,Debit,AgriBank
435.0,373.0,319.0,15.0,98.0,11.0,13.0,17.0,6.0,1.0,235.0,16893.0,False,Harare,Credit,NMB Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,5450.0,16893.0,False,Nyanga,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,20753.0,16893.0,False,Harare,Debit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5189.0,16893.0,False,Harare,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5189.0,16893.0,False,Bulawayo,Credit,CBZ Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5189.0,16893.0,False,Kadoma,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5189.0,16893.0,False,Hwange,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,17533.0,16893.0,False,Nyanga,Debit,Steward Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Bulawayo,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Harare,Credit,Banc ABC
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Bulawayo,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Bulawayo,Credit,CBZ Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,17533.0,16893.0,False,Kadoma,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Bindura,Credit,Steward Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Harare,Debit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Harare,Debit,NMB Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,4384.0,16893.0,False,Nyanga,Debit,NMB Bank
435.0,359.0,318.0,23.0,88.0,57.0,12.0,17.0,6.0,2.0,170.0,16893.0,False,Marondera,Credit,AgriBank
435.0,339.0,314.0,89.0,108.0,24.0,15.0,16.0,14.0,2.0,54.0,16893.0,False,Harare,Credit,NMB Bank
434.0,275.0,317.0,190.0,165.0,219.0,1.0,17.0,12.0,2.0,350.0,16893.0,False,Bulawayo,Credit,FBC Bank
435.0,329.0,323.0,4.0,110.0,15.0,4.0,16.0,13.0,1.0,879.0,16893.0,False,Harare,Credit,Steward Bank
435.0,401.0,321.0,92.0,122.0,84.0,14.0,17.0,8.0,1.0,1700.0,16893.0,False,Kwekwe,Credit,AgriBank
435.0,339.0,314.0,89.0,108.0,24.0,15.0,16.0,14.0,2.0,14.0,16893.0,False,Harare,Credit,AgriBank
435.0,324.0,321.0,50.0,126.0,47.0,4.0,17.0,4.0,4.0,30.0,16893.0,False,Bulawayo,Credit,Cabs Bank
435.0,343.0,317.0,67.0,78.0,111.0,11.0,17.0,3.0,2.0,92.0,16893.0,False,Harare,Credit,Steward Bank
435.0,343.0,317.0,69.0,75.0,113.0,11.0,17.0,5.0,2.0,19.0,16893.0,False,Bindura,Debit,AgriBank
435.0,370.0,314.0,42.0,179.0,200.0,807.0,19.0,18.0,3.0,978.0,16893.0,False,Kadoma,Credit,Cabs Bank
437.0,748.0,357.0,171.0,12.0,14.0,4.0,16.0,3.0,2.0,10699.0,16893.0,False,Bulawayo,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,16682.0,16893.0,False,Bulawayo,Credit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5561.0,16893.0,False,Marondera,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5561.0,16893.0,False,Bindura,Credit,Banc ABC
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5561.0,16893.0,False,Nyanga,Debit,CBZ Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,17055.0,16893.0,False,Harare,Credit,AgriBank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5685.0,16893.0,False,Bulawayo,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5685.0,16893.0,False,Nyanga,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5685.0,16893.0,False,Harare,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,17240.0,16893.0,False,Nyanga,Credit,FBC Bank
435.0,412.0,306.0,76.0,658.0,245.0,33.0,18.0,1.0,5.0,20.0,16893.0,False,Harare,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5747.0,16893.0,False,Harare,Credit,Cabs Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5747.0,16893.0,False,Bulawayo,Credit,CBZ Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,6.0,7.0,5747.0,16893.0,False,Kadoma,Debit,FBC Bank
435.0,322.0,321.0,55.0,127.0,53.0,4.0,17.0,4.0,3.0,4460.0,16893.0,False,Harare,Credit,NMB Bank
435.0,201.0,331.0,45.0,93.0,2.0,107.0,17.0,3.0,30.0,0.0,16893.0,False,Harare,Credit,AgriBank
435.0,366.0,319.0,7.0,94.0,48.0,99.0,17.0,11.0,4.0,12.0,16893.0,False,Kwekwe,Credit,FBC Bank
435.0,366.0,319.0,7.0,94.0,48.0,99.0,17.0,11.0,4.0,23.0,16893.0,False,Harare,Credit,AgriBank
435.0,339.0,314.0,89.0,108.0,24.0,15.0,16.0,14.0,2.0,6.0,16893.0,False,Harare,Credit,CBZ Bank
435.0,324.0,321.0,50.0,126.0,47.0,4.0,17.0,4.0,4.0,30.0,16893.0,False,Bindura,Credit,Cabs Bank
438.0,317.0,117.0,36.0,128.0,46.0,3.0,4.0,8.0,1.0,72.0,32210.0,False,Nyanga,Credit,NMB Bank
438.0,359.0,115.0,13.0,93.0,31.0,12.0,4.0,6.0,1.0,42.0,32210.0,False,Hwange,Debit,FBC Bank
438.0,347.0,114.0,21.0,84.0,72.0,11.0,4.0,4.0,1.0,700.0,32210.0,False,Marondera,Credit,Steward Bank
438.0,324.0,118.0,14.0,122.0,20.0,4.0,4.0,5.0,3.0,500.0,32210.0,False,Nyanga,Credit,FBC Bank
438.0,321.0,118.0,21.0,124.0,29.0,4.0,4.0,5.0,3.0,300.0,32210.0,False,Kadoma,Credit,Cabs Bank
438.0,344.0,114.0,30.0,82.0,83.0,11.0,4.0,4.0,1.0,400.0,32210.0,False,Kadoma,Credit,Steward Bank
437.0,267.0,113.0,176.0,167.0,219.0,1.0,4.0,11.0,2.0,800.0,32210.0,False,Hwange,Credit,Cabs Bank
438.0,339.0,119.0,27.0,111.0,31.0,4.0,4.0,8.0,1.0,500.0,32210.0,False,Kadoma,Credit,FBC Bank
438.0,317.0,117.0,36.0,128.0,46.0,3.0,4.0,8.0,1.0,72.0,32210.0,False,Harare,Credit,AgriBank
438.0,317.0,117.0,36.0,128.0,46.0,3.0,4.0,8.0,1.0,72.0,32210.0,False,Harare,Credit,First Capital Bank
438.0,392.0,118.0,104.0,119.0,82.0,14.0,4.0,8.0,1.0,100.0,32210.0,False,Bulawayo,Credit,AgriBank
438.0,340.0,114.0,41.0,77.0,96.0,11.0,4.0,5.0,2.0,81.0,32210.0,True,Harare,Credit,CBZ Bank
434.0,298.0,611.0,44.0,128.0,10.0,3.0,3.0,6.0,3.0,12.0,33084.0,False,Harare,Credit,Cabs Bank
434.0,296.0,611.0,38.0,129.0,16.0,3.0,3.0,6.0,3.0,20.0,33084.0,True,Kadoma,Credit,Steward Bank
437.0,321.0,61.0,97.0,86.0,51.0,42.0,4.0,14.0,2.0,51.0,35605.0,False,Hwange,Credit,NMB Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,27.0,35605.0,False,Bindura,Credit,AgriBank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,35.0,35605.0,False,Harare,Credit,AgriBank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,99.0,35605.0,False,Bulawayo,Credit,FBC Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,79.0,35605.0,False,Bulawayo,Debit,FBC Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,66.0,35605.0,False,Nyanga,Credit,AgriBank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,41.0,35605.0,False,Harare,Debit,FBC Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,35.0,35605.0,False,Marondera,Debit,AgriBank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,48.0,35605.0,False,Harare,Debit,Cabs Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,35.0,35605.0,False,Harare,Credit,Banc ABC
438.0,390.0,69.0,107.0,118.0,82.0,13.0,4.0,8.0,1.0,100.0,35605.0,False,Harare,Credit,NMB Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,35.0,35605.0,False,Bulawayo,Credit,FBC Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,99.0,35605.0,False,Bulawayo,Debit,FBC Bank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,101.0,35605.0,False,Bulawayo,Credit,AgriBank
441.0,642.0,126.0,277.0,10.0,51.0,6.0,5.0,4.0,1.0,35.0,35605.0,False,Harare,Credit,FBC Bank
437.0,337.0,65.0,40.0,76.0,98.0,11.0,4.0,5.0,2.0,57.0,35605.0,True,Kadoma,Debit,NMB Bank
437.0,337.0,65.0,40.0,76.0,98.0,11.0,4.0,5.0,2.0,57.0,35605.0,True,Marondera,Credit,AgriBank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,248.0,41524.0,False,Harare,Credit,AgriBank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,220.0,41524.0,False,Nyanga,Credit,FBC Bank
436.0,331.0,19.0,42.0,75.0,108.0,11.0,4.0,3.0,1.0,149.0,41524.0,False,Nyanga,Credit,Cabs Bank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,750.0,41524.0,False,Bulawayo,Credit,FBC Bank
436.0,367.0,17.0,60.0,103.0,17.0,12.0,4.0,5.0,1.0,26.0,41524.0,False,Nyanga,Credit,AgriBank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,307.0,41524.0,False,Bulawayo,Credit,AgriBank
436.0,342.0,18.0,12.0,83.0,71.0,11.0,4.0,4.0,1.0,1000.0,41524.0,False,Bindura,Credit,Cabs Bank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,303.0,41524.0,False,Kadoma,Credit,FBC Bank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,298.0,41524.0,False,Bulawayo,Debit,FBC Bank
436.0,332.0,19.0,40.0,75.0,106.0,11.0,4.0,4.0,1.0,515.0,41524.0,False,Kadoma,Debit,Steward Bank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,303.0,41524.0,False,Harare,Debit,AgriBank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,439.0,41524.0,False,Kadoma,Debit,NMB Bank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,360.0,41524.0,False,Bindura,Debit,AgriBank
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,360.0,41524.0,False,Nyanga,Credit,Banc ABC
438.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,90.0,41524.0,False,Nyanga,Debit,AgriBank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,1660.0,45063.0,False,Harare,Debit,Cabs Bank
439.0,651.0,90.0,290.0,13.0,53.0,6.0,4.0,4.0,1.0,27.0,45063.0,False,Marondera,Debit,Steward Bank
435.0,99.0,164.0,426.0,103.0,12.0,10.0,4.0,9.0,8.0,370.0,45063.0,False,Harare,Credit,FBC Bank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,1469.0,45063.0,False,Kadoma,Credit,AgriBank
439.0,651.0,90.0,290.0,13.0,53.0,6.0,4.0,4.0,1.0,28.0,45063.0,False,Kadoma,Credit,FBC Bank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,1459.0,45063.0,False,Bindura,Credit,Cabs Bank
439.0,651.0,90.0,290.0,13.0,53.0,6.0,4.0,4.0,1.0,27.0,45063.0,False,Harare,Debit,CBZ Bank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,628.0,45063.0,False,Marondera,Credit,Cabs Bank
439.0,651.0,90.0,290.0,13.0,53.0,6.0,4.0,4.0,1.0,27.0,45063.0,False,Kadoma,Credit,Cabs Bank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,1945.0,45063.0,False,Harare,Credit,AgriBank
436.0,331.0,146.0,53.0,111.0,41.0,4.0,4.0,6.0,3.0,668.0,45063.0,False,Kwekwe,Debit,FBC Bank
439.0,651.0,90.0,290.0,13.0,53.0,6.0,4.0,4.0,1.0,27.0,45063.0,False,Kadoma,Credit,AgriBank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,1022.0,45063.0,False,Bindura,Credit,FBC Bank
439.0,651.0,90.0,290.0,13.0,53.0,6.0,4.0,4.0,1.0,32.0,45063.0,False,Bulawayo,Credit,FBC Bank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,1257.0,45063.0,False,Harare,Debit,Cabs Bank
439.0,651.0,90.0,290.0,13.0,53.0,6.0,4.0,4.0,1.0,45.0,45063.0,False,Bindura,Debit,Cabs Bank
435.0,99.0,164.0,426.0,103.0,12.0,10.0,4.0,9.0,8.0,370.0,45063.0,False,Bulawayo,Credit,Steward Bank
435.0,99.0,164.0,426.0,103.0,12.0,10.0,4.0,9.0,8.0,77.0,45063.0,False,Harare,Debit,Standard Bank
438.0,768.0,112.0,144.0,5.0,10.0,4.0,4.0,3.0,3.0,2070.0,45063.0,False,Harare,Credit,NMB Bank
