age,asv,Amount,CardNo,Label,location,card_type,bank
11.0,3.0,360.0,41524.0,False,Nyanga,Credit,Banc ABC
11.0,3.0,90.0,41524.0,False,Nyanga,Debit,AgriBank
10.0,3.0,1660.0,45063.0,False,Harare,Debit,Cabs Bank
53.0,4.0,27.0,45063.0,False,Marondera,Debit,Steward Bank
12.0,9.0,370.0,45063.0,False,Harare,Credit,FBC Bank
10.0,3.0,1469.0,45063.0,False,Kadoma,Credit,AgriBank
53.0,4.0,28.0,45063.0,False,Kadoma,Credit,FBC Bank
10.0,3.0,1459.0,45063.0,False,Bindura,Credit,Cabs Bank
53.0,4.0,27.0,45063.0,False,Harare,Debit,CBZ Bank
10.0,3.0,628.0,45063.0,False,Marondera,Credit,Cabs Bank
53.0,4.0,27.0,45063.0,False,Kadoma,Credit,Cabs Bank
10.0,3.0,1945.0,45063.0,False,Harare,Credit,AgriBank
41.0,6.0,668.0,45063.0,False,Kwekwe,Debit,FBC Bank
53.0,4.0,27.0,45063.0,False,Kadoma,Credit,AgriBank
10.0,3.0,1022.0,45063.0,False,Bindura,Credit,FBC Bank
53.0,4.0,32.0,45063.0,False,Bulawayo,Credit,FBC Bank
10.0,3.0,1257.0,45063.0,False,Harare,Debit,Cabs Bank
53.0,4.0,45.0,45063.0,False,Bindura,Debit,Cabs Bank
12.0,9.0,370.0,45063.0,False,Bulawayo,Credit,Steward Bank
12.0,9.0,77.0,45063.0,False,Harare,Debit,Standard Bank
10.0,3.0,2070.0,45063.0,False,Harare,Credit,NMB Bank
53.0,4.0,46.0,45063.0,False,Bulawayo,Credit,Banc ABC
10.0,3.0,1666.0,45063.0,False,Harare,Credit,Cabs Bank
53.0,4.0,45.0,45063.0,False,Marondera,Credit,CBZ Bank
42.0,12.0,150.0,49178.0,False,Nyanga,Credit,Banc ABC
52.0,4.0,26.0,49178.0,False,Harare,Credit,Cabs Bank
11.0,3.0,190.0,49178.0,False,Harare,Debit,NMB Bank
42.0,12.0,150.0,49178.0,False,Hwange,Debit,FBC Bank
52.0,4.0,26.0,49178.0,False,Nyanga,Debit,Steward Bank
11.0,3.0,185.0,49178.0,False,Bulawayo,Credit,Cabs Bank
42.0,12.0,170.0,49178.0,False,Harare,Credit,Cabs Bank
52.0,4.0,26.0,49178.0,False,Kadoma,Credit,AgriBank
11.0,3.0,200.0,49178.0,False,Harare,Credit,FBC Bank
42.0,12.0,170.0,49178.0,False,Bulawayo,Credit,AgriBank
52.0,4.0,26.0,49178.0,False,Harare,Credit,FBC Bank
11.0,3.0,225.0,49178.0,False,Harare,Debit,FBC Bank
27.0,13.0,40.0,49178.0,False,Bulawayo,Debit,First Capital Bank
42.0,12.0,170.0,49178.0,False,Harare,Credit,FBC Bank
52.0,4.0,24.0,49178.0,False,Harare,Credit,Steward Bank
11.0,3.0,230.0,49178.0,False,Bindura,Credit,Cabs Bank
27.0,13.0,40.0,49178.0,False,Kwekwe,Credit,FBC Bank
42.0,12.0,170.0,49178.0,False,Harare,Credit,AgriBank
52.0,4.0,26.0,49178.0,False,Harare,Debit,Banc ABC
11.0,3.0,235.0,49178.0,False,Harare,Credit,NMB Bank
42.0,12.0,170.0,49178.0,False,Harare,Credit,Banc ABC
52.0,4.0,26.0,49178.0,False,Kwekwe,Credit,First Capital Bank
11.0,3.0,225.0,49178.0,False,Bindura,Credit,FBC Bank
42.0,12.0,170.0,49178.0,False,Kadoma,Credit,AgriBank
52.0,4.0,28.0,49178.0,False,Harare,Credit,NMB Bank
11.0,3.0,221.0,49178.0,False,Bulawayo,Credit,Cabs Bank
42.0,12.0,170.0,49178.0,False,Harare,Debit,Steward Bank
52.0,4.0,31.0,49178.0,False,Kadoma,Debit,FBC Bank
11.0,3.0,220.0,49178.0,False,Kwekwe,Credit,NMB Bank
13.0,3.0,3260.0,49902.0,False,Bulawayo,Debit,Banc ABC
13.0,3.0,3887.0,49902.0,False,Bulawayo,Debit,Cabs Bank
22.0,5.0,2180.0,49902.0,False,Harare,Credit,AgriBank
22.0,8.0,380.0,49902.0,False,Harare,Credit,Banc ABC
13.0,3.0,1086.0,49902.0,False,Harare,Credit,AgriBank
13.0,3.0,2015.0,49902.0,False,Nyanga,Credit,Standard Bank
34.0,9.0,6000.0,49902.0,False,Harare,Credit,Cabs Bank
49.0,5.0,123.0,49902.0,False,Bulawayo,Debit,Steward Bank
267.0,10.0,158.0,49902.0,False,Harare,Credit,Cabs Bank
171.0,8.0,34.0,49902.0,False,Bindura,Debit,FBC Bank
171.0,8.0,80.0,49902.0,False,Harare,Credit,Banc ABC
13.0,3.0,2586.0,49902.0,False,Harare,Debit,Cabs Bank
13.0,3.0,502.0,49902.0,False,Bulawayo,Credit,Standard Bank
22.0,8.0,500.0,49902.0,False,Kadoma,Credit,FBC Bank
102.0,5.0,264.0,57047.0,False,Harare,Credit,Cabs Bank
102.0,5.0,112.0,57047.0,False,Marondera,Credit,AgriBank
21.0,13.0,4.0,57047.0,False,Marondera,Credit,FBC Bank
119.0,5.0,61.0,57047.0,False,Harare,Credit,AgriBank
81.0,8.0,370.0,57047.0,False,Harare,Credit,Cabs Bank
21.0,13.0,4.0,57047.0,False,Bulawayo,Credit,Banc ABC
102.0,5.0,111.0,57047.0,False,Bindura,Credit,AgriBank
21.0,13.0,5.0,57047.0,False,Hwange,Credit,FBC Bank
102.0,5.0,112.0,57047.0,False,Harare,Credit,FBC Bank
21.0,13.0,5.0,57047.0,False,Harare,Credit,AgriBank
44.0,6.0,39.0,57047.0,False,Harare,Debit,AgriBank
102.0,5.0,244.0,57047.0,False,Bindura,Debit,FBC Bank
119.0,5.0,56.0,57047.0,False,Bulawayo,Credit,FBC Bank
21.0,13.0,5.0,57047.0,False,Kadoma,Credit,Cabs Bank
102.0,5.0,152.0,57047.0,False,Harare,Credit,NMB Bank
43.0,5.0,181.0,57047.0,False,Harare,Credit,FBC Bank
119.0,5.0,45.0,57047.0,False,Hwange,Credit,Banc ABC
119.0,5.0,35.0,57047.0,False,Bulawayo,Credit,AgriBank
21.0,13.0,5.0,57047.0,False,Nyanga,Debit,Cabs Bank
82.0,7.0,5045.0,57047.0,False,Bulawayo,Credit,NMB Bank
102.0,5.0,118.0,57047.0,False,Bulawayo,Credit,AgriBank
82.0,9.0,1164.0,57047.0,False,Harare,Debit,FBC Bank
48.0,8.0,25.0,61935.0,False,Harare,Credit,Banc ABC
108.0,4.0,857.0,61935.0,False,Marondera,Credit,FBC Bank
48.0,8.0,25.0,61935.0,False,Harare,Debit,First Capital Bank
48.0,8.0,25.0,61935.0,False,Harare,Credit,Standard Bank
48.0,8.0,25.0,61935.0,False,Nyanga,Credit,AgriBank
42.0,6.0,639.0,61935.0,False,Marondera,Credit,Steward Bank
56.0,5.0,204.0,61935.0,False,Kadoma,Credit,Cabs Bank
8.0,7.0,7.0,61935.0,False,Kadoma,Credit,Cabs Bank
11.0,3.0,2000.0,61935.0,False,Bulawayo,Credit,Cabs Bank
48.0,8.0,25.0,61935.0,False,Harare,Debit,AgriBank
11.0,3.0,2000.0,61935.0,False,Bulawayo,Credit,AgriBank
48.0,8.0,25.0,61935.0,False,Bindura,Credit,FBC Bank
119.0,5.0,57.0,61935.0,False,Kadoma,Debit,AgriBank
48.0,8.0,27.0,61935.0,False,Harare,Debit,AgriBank
30.0,5.0,2300.0,61935.0,False,Harare,Debit,AgriBank
86.0,4.0,500.0,61935.0,False,Kadoma,Credit,FBC Bank
48.0,8.0,27.0,61935.0,False,Nyanga,Debit,FBC Bank
48.0,8.0,27.0,61935.0,False,Bulawayo,Credit,FBC Bank
42.0,6.0,554.0,61935.0,False,Harare,Debit,NMB Bank
169.0,3.0,22.0,69290.0,False,Bindura,Credit,FBC Bank
169.0,3.0,16.0,69290.0,False,Harare,Credit,NMB Bank
45.0,7.0,114.0,69290.0,False,Harare,Credit,NMB Bank
11.0,3.0,3129.0,69290.0,False,Harare,Credit,FBC Bank
169.0,3.0,1634.0,69290.0,False,Kadoma,Credit,FBC Bank
169.0,3.0,793.0,69290.0,False,Bindura,Credit,Cabs Bank
169.0,3.0,583.0,69290.0,False,Harare,Credit,Cabs Bank
11.0,3.0,200.0,69290.0,False,Nyanga,Credit,FBC Bank
80.0,6.0,101.0,69290.0,False,Harare,Credit,Cabs Bank
80.0,6.0,40.0,69290.0,False,Kadoma,Debit,NMB Bank
80.0,6.0,13.0,69290.0,False,Bulawayo,Debit,Steward Bank
80.0,6.0,13.0,69290.0,False,Harare,Debit,Banc ABC
80.0,6.0,39.0,69290.0,False,Marondera,Credit,FBC Bank
11.0,3.0,2600.0,69290.0,False,Marondera,Debit,Cabs Bank
169.0,3.0,894.0,69290.0,False,Harare,Credit,AgriBank
169.0,3.0,654.0,69290.0,False,Nyanga,Credit,FBC Bank
169.0,3.0,403.0,69290.0,False,Marondera,Credit,Standard Bank
169.0,3.0,403.0,69290.0,False,Harare,Credit,Standard Bank
169.0,3.0,22.0,69290.0,False,Kadoma,Credit,Cabs Bank
169.0,3.0,16.0,69290.0,False,Bulawayo,Credit,Cabs Bank
11.0,3.0,900.0,69290.0,False,Harare,Credit,FBC Bank
72.0,6.0,133.0,69290.0,False,Bulawayo,Credit,Cabs Bank
51.0,5.0,659.0,69290.0,False,Nyanga,Credit,Steward Bank
25.0,4.0,30.0,69290.0,False,Kwekwe,Credit,Steward Bank
25.0,4.0,93.0,69290.0,False,Harare,Credit,Banc ABC
25.0,4.0,93.0,69290.0,False,Harare,Credit,First Capital Bank
25.0,4.0,93.0,69290.0,False,Kadoma,Credit,FBC Bank
25.0,4.0,101.0,69290.0,False,Harare,Credit,Cabs Bank
25.0,4.0,83.0,69290.0,False,Nyanga,Debit,AgriBank
25.0,4.0,86.0,69290.0,False,Bulawayo,Credit,Steward Bank
25.0,4.0,83.0,69290.0,False,Harare,Credit,AgriBank
52.0,5.0,53.0,69290.0,False,Bindura,Credit,AgriBank
59.0,2.0,38.0,69290.0,False,Bindura,Debit,FBC Bank
79.0,2.0,38.0,69290.0,False,Bindura,Debit,FBC Bank
11.0,3.0,1700.0,69290.0,False,Harare,Credit,Cabs Bank
11.0,3.0,2300.0,69290.0,False,Harare,Credit,Cabs Bank
97.0,5.0,138.0,69290.0,False,Bindura,Credit,Cabs Bank
11.0,3.0,2500.0,69290.0,False,Harare,Credit,First Capital Bank
142.0,3.0,118.0,69290.0,False,Kwekwe,Credit,Cabs Bank
142.0,3.0,74.0,69290.0,False,Marondera,Credit,Steward Bank
142.0,3.0,49.0,69290.0,False,Harare,Debit,AgriBank
11.0,3.0,767.0,69290.0,False,Nyanga,Credit,Cabs Bank
42.0,6.0,327.0,69290.0,False,Bulawayo,Credit,Banc ABC
42.0,6.0,369.0,69290.0,False,Kadoma,Credit,AgriBank
11.0,3.0,4000.0,69290.0,False,Kwekwe,Debit,Cabs Bank
169.0,3.0,2387.0,69290.0,False,Kadoma,Debit,Cabs Bank
169.0,3.0,446.0,69290.0,False,Nyanga,Debit,FBC Bank
169.0,3.0,539.0,69290.0,False,Harare,Debit,AgriBank
42.0,5.0,189.0,69290.0,False,Harare,Credit,Cabs Bank
11.0,3.0,5406.0,69290.0,False,Kadoma,Credit,First Capital Bank
80.0,5.0,2316.0,69290.0,False,Bulawayo,Credit,AgriBank
80.0,5.0,589.0,69290.0,False,Harare,Credit,FBC Bank
80.0,5.0,589.0,69290.0,False,Harare,Credit,AgriBank
80.0,5.0,691.0,69290.0,False,Bindura,Debit,FBC Bank
80.0,5.0,860.0,69290.0,False,Bindura,Credit,FBC Bank
42.0,6.0,221.0,69290.0,False,Harare,Credit,FBC Bank
16.0,13.0,2067.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,1331.0,72280.0,False,Bindura,Credit,FBC Bank
16.0,13.0,2654.0,72280.0,False,Bulawayo,Debit,AgriBank
15.0,3.0,1500.0,72280.0,False,Nyanga,Credit,FBC Bank
15.0,3.0,930.0,72280.0,False,Bindura,Credit,Banc ABC
15.0,3.0,600.0,72280.0,False,Kadoma,Debit,Steward Bank
15.0,3.0,46.0,72280.0,False,Kwekwe,Credit,Standard Bank
15.0,3.0,500.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,500.0,72280.0,False,Kadoma,Debit,Steward Bank
15.0,3.0,1460.0,72280.0,False,Hwange,Debit,FBC Bank
15.0,3.0,219.0,72280.0,False,Kadoma,Debit,FBC Bank
48.0,7.0,2014.0,72280.0,False,Bindura,Debit,CBZ Bank
48.0,7.0,2014.0,72280.0,False,Bulawayo,Credit,Cabs Bank
124.0,6.0,50.0,72280.0,False,Nyanga,Credit,AgriBank
46.0,13.0,2000.0,72280.0,False,Harare,Credit,Cabs Bank
46.0,13.0,2000.0,72280.0,False,Harare,Debit,AgriBank
122.0,6.0,75.0,72280.0,False,Bulawayo,Debit,Standard Bank
15.0,3.0,8000.0,72280.0,False,Harare,Credit,First Capital Bank
16.0,13.0,71.0,72280.0,False,Harare,Debit,Cabs Bank
16.0,13.0,76.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,824.0,72280.0,False,Nyanga,Debit,Cabs Bank
51.0,9.0,4867.0,72280.0,False,Bindura,Debit,Cabs Bank
15.0,3.0,5735.0,72280.0,False,Bulawayo,Credit,Cabs Bank
15.0,3.0,160.0,72280.0,False,Bulawayo,Credit,FBC Bank
33.0,7.0,151.0,72280.0,False,Harare,Credit,Cabs Bank
33.0,7.0,60.0,72280.0,False,Bindura,Credit,Cabs Bank
15.0,3.0,163.0,72280.0,False,Bindura,Credit,First Capital Bank
15.0,3.0,700.0,72280.0,False,Hwange,Debit,First Capital Bank
15.0,3.0,371.0,72280.0,False,Kadoma,Credit,Cabs Bank
15.0,3.0,211.0,72280.0,False,Bindura,Credit,Steward Bank
15.0,3.0,46.0,72280.0,False,Kadoma,Debit,NMB Bank
15.0,3.0,94.0,72280.0,False,Harare,Credit,FBC Bank
68.0,6.0,50.0,72280.0,False,Nyanga,Credit,Banc ABC
15.0,3.0,475.0,72280.0,False,Bulawayo,Credit,AgriBank
15.0,3.0,224.0,72280.0,False,Harare,Credit,Steward Bank
15.0,3.0,120.0,72280.0,False,Nyanga,Credit,Banc ABC
15.0,3.0,124.0,72280.0,False,Harare,Credit,FBC Bank
67.0,7.0,10575.0,72280.0,False,Kadoma,Credit,Cabs Bank
67.0,7.0,240.0,72280.0,False,Harare,Debit,FBC Bank
15.0,3.0,74.0,72280.0,False,Harare,Debit,Steward Bank
15.0,3.0,1000.0,72280.0,False,Kadoma,Credit,FBC Bank
15.0,3.0,29.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,3177.0,72280.0,False,Harare,Credit,Cabs Bank
15.0,3.0,586.0,72280.0,False,Nyanga,Debit,Banc ABC
15.0,3.0,51.0,72280.0,False,Bulawayo,Credit,AgriBank
15.0,3.0,1011.0,72280.0,False,Kadoma,Credit,AgriBank
15.0,3.0,80.0,72280.0,False,Kwekwe,Debit,NMB Bank
48.0,7.0,2014.0,72280.0,False,Bulawayo,Credit,Standard Bank
15.0,3.0,2000.0,72280.0,False,Nyanga,Debit,AgriBank
48.0,7.0,2014.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,2000.0,72280.0,False,Kadoma,Credit,AgriBank
16.0,13.0,71.0,72280.0,False,Harare,Credit,Steward Bank
16.0,13.0,76.0,72280.0,False,Bulawayo,Credit,AgriBank
122.0,6.0,75.0,72280.0,False,Nyanga,Credit,NMB Bank
124.0,6.0,50.0,72280.0,False,Kadoma,Credit,Banc ABC
46.0,13.0,2000.0,72280.0,False,Harare,Credit,CBZ Bank
46.0,13.0,2000.0,72280.0,False,Bindura,Credit,Cabs Bank
15.0,3.0,2000.0,72280.0,False,Hwange,Debit,Standard Bank
15.0,3.0,1471.0,72280.0,False,Nyanga,Credit,First Capital Bank
15.0,3.0,1221.0,72280.0,False,Harare,Credit,First Capital Bank
15.0,3.0,1000.0,72280.0,False,Nyanga,Credit,Banc ABC
33.0,7.0,151.0,72280.0,False,Bulawayo,Debit,First Capital Bank
33.0,7.0,60.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,2143.0,72280.0,False,Bulawayo,Credit,AgriBank
15.0,3.0,461.0,72280.0,False,Nyanga,Debit,FBC Bank
15.0,3.0,1074.0,72280.0,False,Kadoma,Credit,Cabs Bank
15.0,3.0,865.0,72280.0,False,Harare,Credit,First Capital Bank
15.0,3.0,91.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,1460.0,72280.0,False,Hwange,Credit,CBZ Bank
15.0,3.0,123.0,72280.0,False,Harare,Debit,FBC Bank
15.0,3.0,72.0,72280.0,False,Kadoma,Credit,First Capital Bank
15.0,3.0,512.0,72280.0,False,Nyanga,Credit,NMB Bank
46.0,6.0,510.0,72280.0,False,Bindura,Debit,AgriBank
15.0,3.0,987.0,72280.0,False,Bindura,Credit,FBC Bank
15.0,3.0,259.0,72280.0,False,Nyanga,Debit,FBC Bank
15.0,3.0,175.0,72280.0,False,Kadoma,Credit,NMB Bank
15.0,3.0,278.0,72280.0,False,Harare,Debit,FBC Bank
15.0,3.0,675.0,72280.0,False,Harare,Credit,Cabs Bank
15.0,3.0,816.0,72280.0,False,Bulawayo,Credit,FBC Bank
15.0,3.0,162.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,404.0,72280.0,False,Hwange,Credit,AgriBank
124.0,6.0,50.0,72280.0,False,Harare,Credit,CBZ Bank
122.0,6.0,75.0,72280.0,False,Nyanga,Debit,FBC Bank
48.0,7.0,2014.0,72280.0,False,Bulawayo,Credit,FBC Bank
48.0,7.0,2014.0,72280.0,False,Bulawayo,Credit,FBC Bank
15.0,3.0,4000.0,72280.0,False,Bindura,Credit,Steward Bank
16.0,13.0,71.0,72280.0,False,Harare,Credit,AgriBank
16.0,13.0,76.0,72280.0,False,Harare,Credit,AgriBank
46.0,13.0,2000.0,72280.0,False,Marondera,Credit,Steward Bank
46.0,13.0,2000.0,72280.0,False,Bulawayo,Debit,Cabs Bank
15.0,3.0,4000.0,72280.0,False,Harare,Debit,AgriBank
15.0,3.0,3699.0,72280.0,False,Kwekwe,Credit,AgriBank
33.0,7.0,151.0,72280.0,False,Kwekwe,Credit,FBC Bank
33.0,7.0,60.0,72280.0,False,Marondera,Debit,First Capital Bank
15.0,3.0,1617.0,72280.0,False,Harare,Debit,First Capital Bank
15.0,3.0,25.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,459.0,72280.0,False,Kadoma,Credit,Banc ABC
15.0,3.0,103.0,72280.0,False,Harare,Credit,Steward Bank
15.0,3.0,116.0,72280.0,False,Harare,Credit,Steward Bank
15.0,3.0,495.0,72280.0,False,Harare,Credit,NMB Bank
15.0,3.0,191.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,494.0,72280.0,False,Bindura,Credit,AgriBank
15.0,3.0,638.0,72280.0,False,Bulawayo,Credit,NMB Bank
15.0,3.0,392.0,72280.0,False,Nyanga,Debit,NMB Bank
15.0,7.0,119.0,72280.0,False,Harare,Debit,FBC Bank
15.0,3.0,1926.0,72280.0,False,Harare,Credit,Steward Bank
15.0,3.0,907.0,72280.0,False,Bulawayo,Debit,AgriBank
48.0,7.0,2014.0,72280.0,False,Harare,Credit,Steward Bank
48.0,7.0,2014.0,72280.0,False,Bindura,Credit,AgriBank
15.0,3.0,4000.0,72280.0,False,Nyanga,Debit,FBC Bank
46.0,13.0,1297.0,72280.0,False,Harare,Debit,Cabs Bank
122.0,6.0,75.0,72280.0,False,Harare,Credit,Standard Bank
46.0,13.0,2000.0,72280.0,False,Nyanga,Credit,AgriBank
46.0,13.0,2000.0,72280.0,False,Kadoma,Credit,Cabs Bank
124.0,6.0,50.0,72280.0,False,Kadoma,Debit,Cabs Bank
15.0,3.0,4000.0,72280.0,False,Nyanga,Credit,FBC Bank
16.0,13.0,71.0,72280.0,False,Harare,Debit,Banc ABC
16.0,13.0,76.0,72280.0,False,Bindura,Credit,Cabs Bank
15.0,3.0,1306.0,72280.0,False,Bindura,Credit,Steward Bank
33.0,7.0,60.0,72280.0,False,Kadoma,Credit,FBC Bank
33.0,7.0,151.0,72280.0,False,Harare,Debit,FBC Bank
15.0,3.0,2000.0,72280.0,False,Harare,Debit,NMB Bank
68.0,6.0,50.0,72280.0,False,Harare,Debit,FBC Bank
15.0,3.0,800.0,72280.0,False,Harare,Debit,NMB Bank
52.0,4.0,25.0,72280.0,False,Harare,Debit,AgriBank
15.0,3.0,1000.0,72280.0,False,Harare,Debit,Cabs Bank
15.0,3.0,519.0,72280.0,False,Kadoma,Credit,AgriBank
15.0,3.0,671.0,72280.0,False,Kadoma,Debit,FBC Bank
15.0,3.0,646.0,72280.0,False,Bulawayo,Debit,NMB Bank
15.0,3.0,1000.0,72280.0,False,Kadoma,Credit,Banc ABC
15.0,3.0,5270.0,72280.0,False,Harare,Debit,Steward Bank
15.0,3.0,334.0,72280.0,False,Kadoma,Credit,FBC Bank
122.0,6.0,75.0,72280.0,False,Harare,Credit,Steward Bank
124.0,6.0,50.0,72280.0,False,Harare,Credit,FBC Bank
48.0,7.0,2014.0,72280.0,False,Nyanga,Debit,Standard Bank
48.0,7.0,2014.0,72280.0,False,Bulawayo,Credit,Cabs Bank
15.0,3.0,1095.0,72280.0,False,Bindura,Credit,FBC Bank
15.0,3.0,1000.0,72280.0,False,Nyanga,Credit,FBC Bank
46.0,13.0,1400.0,72280.0,False,Bindura,Credit,AgriBank
46.0,13.0,2000.0,72280.0,False,Bulawayo,Credit,Banc ABC
46.0,13.0,2000.0,72280.0,False,Harare,Credit,Cabs Bank
15.0,3.0,4000.0,72280.0,False,Kadoma,Debit,Cabs Bank
15.0,3.0,398.0,72280.0,False,Harare,Credit,FBC Bank
16.0,13.0,71.0,72280.0,False,Bulawayo,Debit,AgriBank
16.0,13.0,76.0,72280.0,False,Kwekwe,Debit,Steward Bank
33.0,7.0,60.0,72280.0,False,Hwange,Credit,FBC Bank
33.0,7.0,151.0,72280.0,False,Harare,Credit,Steward Bank
15.0,3.0,1000.0,72280.0,False,Bulawayo,Credit,CBZ Bank
15.0,3.0,515.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,883.0,72280.0,False,Harare,Debit,AgriBank
15.0,3.0,6475.0,72280.0,False,Harare,Debit,Cabs Bank
122.0,6.0,75.0,72280.0,False,Marondera,Credit,AgriBank
15.0,3.0,265.0,72280.0,False,Kwekwe,Credit,FBC Bank
48.0,7.0,2014.0,72280.0,False,Kadoma,Debit,Banc ABC
48.0,7.0,2014.0,72280.0,False,Nyanga,Credit,First Capital Bank
15.0,3.0,4000.0,72280.0,False,Bindura,Debit,FBC Bank
46.0,13.0,1470.0,72280.0,False,Kadoma,Credit,FBC Bank
15.0,3.0,2000.0,72280.0,False,Nyanga,Credit,FBC Bank
46.0,13.0,2000.0,72280.0,False,Kadoma,Credit,AgriBank
46.0,13.0,2000.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,4000.0,72280.0,False,Harare,Debit,NMB Bank
124.0,6.0,50.0,72280.0,False,Nyanga,Credit,AgriBank
16.0,13.0,71.0,72280.0,False,Kwekwe,Credit,Cabs Bank
16.0,13.0,76.0,72280.0,False,Bulawayo,Debit,AgriBank
33.0,7.0,60.0,72280.0,False,Kwekwe,Credit,NMB Bank
33.0,7.0,151.0,72280.0,False,Kwekwe,Debit,FBC Bank
15.0,3.0,1467.0,72280.0,False,Marondera,Credit,FBC Bank
67.0,7.0,4230.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,181.0,72280.0,False,Bulawayo,Debit,AgriBank
15.0,3.0,217.0,72280.0,False,Bulawayo,Debit,Banc ABC
15.0,3.0,952.0,72280.0,False,Bulawayo,Debit,Cabs Bank
15.0,3.0,905.0,72280.0,False,Harare,Credit,CBZ Bank
15.0,3.0,119.0,72280.0,False,Kwekwe,Debit,Cabs Bank
15.0,3.0,2000.0,72280.0,False,Kwekwe,Debit,Banc ABC
15.0,3.0,401.0,72280.0,False,Kwekwe,Debit,AgriBank
15.0,3.0,500.0,72280.0,False,Nyanga,Credit,Cabs Bank
15.0,3.0,5719.0,72280.0,False,Nyanga,Credit,FBC Bank
15.0,3.0,886.0,72280.0,False,Harare,Credit,Steward Bank
15.0,3.0,803.0,72280.0,False,Bulawayo,Credit,Steward Bank
122.0,6.0,75.0,72280.0,False,Kadoma,Credit,AgriBank
124.0,6.0,50.0,72280.0,False,Bindura,Debit,Standard Bank
48.0,7.0,2014.0,72280.0,False,Harare,Credit,Cabs Bank
48.0,7.0,2014.0,72280.0,False,Harare,Credit,Cabs Bank
46.0,13.0,1479.0,72280.0,False,Bulawayo,Credit,Cabs Bank
15.0,3.0,4000.0,72280.0,False,Harare,Credit,Cabs Bank
46.0,13.0,2000.0,72280.0,False,Bulawayo,Credit,Cabs Bank
46.0,13.0,2000.0,72280.0,False,Kwekwe,Credit,FBC Bank
15.0,3.0,5000.0,72280.0,False,Harare,Credit,Steward Bank
15.0,3.0,500.0,72280.0,False,Bulawayo,Credit,Steward Bank
15.0,3.0,196.0,72280.0,False,Nyanga,Credit,Cabs Bank
16.0,13.0,76.0,72280.0,False,Harare,Credit,AgriBank
16.0,13.0,71.0,72280.0,False,Bindura,Credit,FBC Bank
15.0,3.0,1298.0,72280.0,False,Harare,Credit,First Capital Bank
15.0,3.0,1452.0,72280.0,False,Marondera,Credit,Cabs Bank
15.0,3.0,1960.0,72280.0,False,Nyanga,Credit,First Capital Bank
33.0,7.0,60.0,72280.0,False,Bulawayo,Credit,FBC Bank
33.0,7.0,151.0,72280.0,False,Bindura,Credit,FBC Bank
15.0,3.0,500.0,72280.0,False,Bulawayo,Credit,FBC Bank
15.0,3.0,448.0,72280.0,False,Kadoma,Credit,Standard Bank
15.0,3.0,543.0,72280.0,False,Harare,Credit,AgriBank
15.0,3.0,850.0,72280.0,False,Bulawayo,Credit,NMB Bank
15.0,3.0,988.0,72280.0,False,Kadoma,Credit,FBC Bank
15.0,3.0,839.0,72280.0,False,Harare,Debit,AgriBank
15.0,3.0,1000.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,1000.0,72280.0,False,Nyanga,Credit,FBC Bank
15.0,3.0,924.0,72280.0,False,Hwange,Debit,Cabs Bank
15.0,3.0,2941.0,72280.0,False,Kadoma,Credit,Cabs Bank
122.0,6.0,75.0,72280.0,False,Kadoma,Credit,Steward Bank
124.0,6.0,50.0,72280.0,False,Bulawayo,Credit,Steward Bank
15.0,3.0,98.0,72280.0,False,Bindura,Debit,AgriBank
48.0,7.0,2014.0,72280.0,False,Harare,Credit,FBC Bank
48.0,7.0,2014.0,72280.0,False,Nyanga,Credit,FBC Bank
15.0,3.0,4000.0,72280.0,False,Harare,Credit,Standard Bank
46.0,13.0,1762.0,72280.0,False,Marondera,Credit,AgriBank
15.0,3.0,915.0,72280.0,False,Bulawayo,Credit,Cabs Bank
46.0,13.0,2000.0,72280.0,False,Bindura,Credit,Banc ABC
46.0,13.0,2000.0,72280.0,False,Kadoma,Credit,Cabs Bank
15.0,3.0,3000.0,72280.0,False,Kadoma,Debit,Cabs Bank
15.0,3.0,95.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,1000.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,1000.0,72280.0,False,Harare,Credit,Banc ABC
15.0,3.0,2832.0,72280.0,False,Hwange,Debit,Standard Bank
15.0,3.0,3745.0,72280.0,False,Kadoma,Debit,AgriBank
15.0,3.0,428.0,72280.0,False,Harare,Credit,FBC Bank
15.0,3.0,138.0,72280.0,False,Hwange,Credit,Cabs Bank
15.0,3.0,1000.0,72280.0,False,Nyanga,Debit,Cabs Bank
33.0,7.0,151.0,72280.0,False,Kadoma,Credit,Banc ABC
